Cruise_Start_Date,Incident_Category,Incident_Subcategory,Room_Number,Guest_Type,Status,Department,Reference_Id,Added_Date,Description
3/24/2024,Dining Experience ,Service,11250S,Regular Guest,Closed-Resolved,Restaurant,SC-39408871750948482,3/27/2024 15:49,"03/27/2024 GSA JKG. Guest s went to the galley for lunch and ordered 2 burgers and fries quickly and swiftly. They were first in the que when the server behind the counter asked for their order she turned around abruptly and said ""what do you want"" The guest Was shocked and placed the order. Once the meal had been prepared and placed on the counter the guest went to grab the burgers and the chef behind the counter responded abruptly and rudely with ""no, that is not for you"" The guests that were in the que after them were being served before them. The guest feels discriminated against as the guests after them were white and being treated better than they were. GSA apologized profusely and informed the guests this will be forwarded to Restaurant leaders and they will reach out. GSA thanked the guests for remaining kind and respectful in the moment of feeling disrespected and unfairly treated. "
3/24/2024,Room ,Toilet Not Flushing,13022S,Regular Guest,Closed-Resolved,Housekeeping,SC-5275723457497775,3/27/2024 15:53,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,10046S,Regular Guest,Closed-Resolved,Housekeeping,SC-5276292696130215,3/27/2024 15:56,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,12046P,Regular Guest,Cancelled,Housekeeping,SC-5275905136861760,3/27/2024 15:59,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,8011P,VIP2,Closed-Resolved,Housekeeping,SC-5276463240669822,3/27/2024 15:59,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,11042P,Regular Guest,Closed-Resolved,Housekeeping,SC-39409639645826771,3/27/2024 16:01,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,14026S,Regular Guest,Closed-Resolved,Housekeeping,SC-5276586570320214,3/27/2024 16:01,Toilet Not Flushing
3/24/2024,Entertainment Experience ,Survey,10162P,Regular Guest,Closed-Resolved,Entertainment,SC-5276256228167554,3/27/2024 16:02,"Q: How was your entertainment?, A: 1
Q: Are you satisfied with the amount of shows and activities at night?, A: NA
Q: Are you satisfied with the amount of shows and activities during the day?, A: NA
Q: Are there any shows or activities that you would like to see that we don't currently offer?, A: NA
Q: Not finished? Tell us everything!, A: NA
"
3/24/2024,Room ,Toilet Not Flushing,12062P,Regular Guest,Closed-Resolved,Housekeeping,SC-39417826127770351,3/27/2024 16:05,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,10034P,Regular Guest,Cancelled,Housekeeping,SC-39414311286165082,3/27/2024 16:06,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,14062S,Regular Guest,Closed-Resolved,Housekeeping,SC-5276405749289646,3/27/2024 16:08,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,14009P,VIP2,Closed-Resolved,Housekeeping,SC-39423445291914375,3/27/2024 16:09,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,10042P,Regular Guest,Closed-Resolved,Housekeeping,SC-5276551317119037,3/27/2024 16:10,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,13058P,Regular Guest,Closed-Resolved,Housekeeping,SC-776675628518554,3/27/2024 16:11,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,12011P,VIP2,Closed-Resolved,Housekeeping,SC-39410282107285071,3/27/2024 16:12,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,10011P,VIP2,Cancelled,Housekeeping,SC-39410408120970723,3/27/2024 16:14,Toilet Not Flushing
3/24/2024,Laundry Issue ,Other,10114S,Regular Guest,Closed-Resolved,Laundry,SC-5277052082022292,3/27/2024 16:15,GSA SB 4:01PM 3/27 - Guest  sent his laundry yesterday and he just realized that he had 2 $100 bills on the pocket of his jeans. 
3/24/2024,Room ,Toilet Not Flushing,14014P,Regular Guest,Closed-Resolved,Housekeeping,SC-776886322827564,3/27/2024 16:15,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,14018S,Regular Guest,Cancelled,Housekeeping,SC-39410492865007237,3/27/2024 16:16,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,10058S,Regular Guest,Closed-Resolved,Housekeeping,SC-5277598569321141,3/27/2024 16:18,Toilet Not Flushing
3/24/2024,Room ,Toilet Not Flushing,14011P,VIP2,Closed-Resolved,Housekeeping,SC-39411428634681141,3/27/2024 16:31,Toilet Not Flushing
3/24/2024,Loyalty Program ,Missing Amenitites,10330P,Regular Guest,Closed-Resolved,Guest Services,SC-38705392303198587,3/27/2024 16:32,"3/27/2024/ GSA IRINA/ 4:20pm/ only Deborah Riera received DBP. As per her, her husband, Jimenez Jr., is also Sea Blazer and supposed to have perks."
3/24/2024,Room ,Toilet Not Flushing,14054S,Regular Guest,Closed-Resolved,Housekeeping,SC-5277937504067956,3/27/2024 16:33,Toilet Not Flushing
3/24/2024,Room ,Noise / Vibration,5246S,Regular Guest,Closed-Resolved,Housekeeping,SC-39376735918402601,3/27/2024 4:40,1:30am GSA BV/ Guest  called repoting banging noise and loud music. We apologize about this and we sent assitance to the room. 
3/24/2024,Experience Packages ,Missing Amenitites,14011P,VIP2,Closed-Resolved,Guest Services,SC-39412910916323361,3/27/2024 16:56,"GSA Virgil 4:55PM- - BK804835- Could you please check if guest Mary is also entitled to DBE, as now only Lester has it. Message sent to solutions"
3/24/2024,Room ,TV / Room Controls,13162P,Regular Guest,Closed-Resolved,Housekeeping,SC-5279565844202923,3/27/2024 16:57,TV / Room Controls
3/24/2024,Room ,Minor Maint Issue,8194P,Regular Guest,Closed-Resolved,Housekeeping,SC-39370179745021688,3/27/2024 5:04,"12:47am GSA BV / Guest  sent SQ notification: ""Upon arriving at my room this evening I was shocked to find our stateroom door wide open. I checked everything in our room and it seems nothing was taken. But we did order water earlier to our room and had it delivered while we were at dinner and the Scarlett party. "" / GSA answer: Ahoy Melissa, thank you for letting us know. We do apologize about this. Be assured this will be shared with the related department to take a look on this."
3/24/2024,Laundry Issue ,Other,10114S,Regular Guest,Closed-Resolved,Housekeeping,SC-781321525189074,3/27/2024 17:29,"03/27/2024@17:25 pm - GSA Rone - Guest  messaged on the support queue and advised that they had $200 in their jeans that was sent to laundry and they would like this back. House keeping has looked in to this and laundry have advised that there was no money in the jeans. 
"
3/24/2024,Dining Experience ,Survey,14206P,Regular Guest,Closed-Resolved,Restaurant,SC-5281375323043971,3/27/2024 17:31,"Q: How was your dining experience?, A: 2
Q: Quality of the food?, A: 2
Q: Service?, A: 5
Q: Quality of the drinks?, A: 5
Q: Not finished? Tell us everything!, A: NA
"
3/24/2024,Other ,Survey,9310P,Regular Guest,Closed-Resolved,Guest Services,SC-5282092931865026,3/27/2024 17:39,"Q: How would you rate the overall Company Voyages Experience so far?, A: 2
Q: Tell us everything!, A: Trying to get times at restaurants is so difficult.  Only times normally when people leave the ship or too late at night. Most of the public heads the soap and water not working. The boat needs better pool space. Pool is very cold and others passengers complain about same issues. The shower in my room could have been larger.
"
3/24/2024,Internet Connection ,Other,9222S,VIP3,Closed-Resolved,Guest Services,SC-5282642326584542,3/27/2024 17:52,"GSA Virgil 5:50PM- guest purchased premium wifi and only afterwards found out that they both can use daughters purchased wifi. Guest  wishes for the charge of $50 to be removed as they are using daughters wifi, who already paid $100"
3/24/2024,Room ,Shower / Plumbing,14038S,Regular Guest,Closed-Resolved,Housekeeping,SC-5287003852058933,3/27/2024 18:55,Shower / Plumbing
3/24/2024,Room ,Equipment / Tech Failure ,14221P,VIP2,Closed-Resolved,Housekeeping,SC-5287327197579173,3/27/2024 19:00,27 March 2024 - Floor in front of wardrobe leaking water
3/24/2024,Security ,Security Issue Other,10238P,Regular Guest,Closed-Resolved,Guest Services,SC-5287104856629531,3/27/2024 19:03,GSA Virgil 7:02PM- security called ss to ask us to revoke alcohol privileges from the guest as they had to escort him from the pool to the room due to intoxication. Guest s wife was informed over SQ about this and thanked for letting her know.
3/24/2024,Bracelet ,Malfunction,8370P,VIP3,Closed-Resolved,Guest Services,SC-5288198183888234,3/27/2024 19:24,03/27 HFM OM: The guests stopped by SS to verify their method of payment. HFM conformed that their account is open and clear from our side. The guests reported that they are unable to buy drinks. HFM reassigned the bracelet and asked the guest to come with her to PA to check if it`s working. The bracelets were still shoeing an error. HFM called IT and checked the account with the finance team.  Everything was clear. 
3/24/2024,Dining Experience ,Food,13176i,Regular Guest,Closed-Resolved,Restaurant,SC-5289200973398459,3/27/2024 19:38,"Guest  arrived early to his 7:15 reservation. RS informed him that he will be the first one on the table and other guests are arriving at 7:15. Guest  said its fine. few moments later guest insisted that the server takes the order. Server gave banchan. x2 guests joined the table and then x4 Mega rockstars joined the table at 7:30 as they were running late. When the Mega Rockstar's were being seated, the guest got up and through his napkin on the table and mentioned this is very disrespectful and started shouting at the RS. he asked for the supervisor and RS mentioned she is the supervisor and as she offered to get the RM , guest was no allowing RS to speak. Guest  left the venue and the Mega Rockstar's and guests on the table were very confused. "
3/24/2024,Medical Event ,Injury,10234P,Regular Guest,Closed-Resolved,Guest Services,SC-5246443294468896,3/27/2024 7:39,"03/27 HFM OM: Details of Injury and Location:  Fall down forward guest stairs between decks 6 and 7

Sustained abrasion to left ankle; Treatment:  Ankle support, painkillers, simple dressing. Level 1. Security on duty has been informed about this injury.

EMS number SCL-INJ20240327-000613"
3/24/2024,Room ,Minor Maint Issue,8009P,VIP2,Closed-Resolved,Housekeeping,SC-5291445968947012,3/27/2024 20:09,ARA reported a cracked in the glass bathroom porthole 
3/24/2024,Dining Experience ,Food,12134S,Regular Guest,Closed-Resolved,Restaurant,SC-38718716494133585,3/27/2024 20:14,Guest s mentioned that there is not that much option of vegan on the menu
3/24/2024,Dining Experience ,Service,5302P,Regular Guest,Closed-Resolved,Restaurant,SC-5291977189239480,3/27/2024 20:18,Guest s was waiting for 20mins for the food to arrived
3/24/2024,Room ,Toilet Not Flushing,11009P,VIP2,Closed-Resolved,Housekeeping,SC-5292057865601043,3/27/2024 20:19,Toilet Not Flushing
3/24/2024,Dining Experience ,Service,12150S,Regular Guest,Closed-Resolved,Restaurant,SC-39433062022926023,3/27/2024 20:19,Guest s was waiting for 20mins for the food to arrived
3/24/2024,Entertainment Experience ,Survey,10310P,Regular Guest,Closed-Resolved,Entertainment,SC-5248725388240070,3/27/2024 8:26,"Q: How was your entertainment?, A: 2
Q: Are there any shows or activities that you would like to see that we don't currently offer?, A: NA
Q: Are you satisfied with the amount of shows and activities during the day?, A: 2
Q: Are you satisfied with the amount of shows and activities at night?, A: 2
Q: Not finished? Tell us everything!, A: The comedian last night from England was absolutely the worst. On second thought I could say that about all the comedians. One Scottish guy you couldn’t even understand the Indian guy from England, all he did was 45 minutes of asking everybody where they were from,  that’s not comedy.
"
3/24/2024,Room ,TV / Room Controls,13180i,Regular Guest,Closed-Resolved,Housekeeping,SC-39390647541564410,3/27/2024 8:32,TV / Room Controls
3/24/2024,Dining Experience ,Survey,13030P,Regular Guest,Closed-Resolved,Restaurant,SC-5249962196778237,3/27/2024 8:44,"Q: How was your dining experience?, A: 2
Q: Service?, A: 4
Q: Knowledge of the crew?, A: 4
Q: Vibe of the restaurant?, A: 4
Q: Not finished? Tell us everything!, A: Disappointed the changed the menu from last year. The bacon, schnitzel and cookies/milk when all great last time but not there now. 
"
3/24/2024,Room ,Air Conditioning,10342P,Regular Guest,Closed-Resolved,Housekeeping,SC-5293588165880118,3/27/2024 20:45,Air Conditioning
3/24/2024,Dining Experience ,Food,11270P,Regular Guest,Closed-Resolved,Restaurant,SC-5295026460287914,3/27/2024 21:15,Guest  was not happy with the corn and the menu.
3/24/2024,Room ,Minor Maint Issue,10114S,Regular Guest,Closed-Resolved,Housekeeping,SC-5297230092922890,3/27/2024 21:45,3.27.2024/9.30pm/FM Herwandi :Guest  reported that he had $200 inside his pants that he sent to the laundry
3/24/2024,Room ,Air Conditioning,13098S,Regular Guest,Closed-Resolved,Housekeeping,SC-5254608112932994,3/27/2024 9:55,Air Conditioning
3/24/2024,Dining Experience ,Issue w Time Availability,12298S,Regular Guest,Closed-Resolved,Restaurant,SC-5297258994130362,3/27/2024 21:55,"The guest arrived at Extra Company Restaurant seeking accommodation, addressing the Restaurant Supervisor. However, due to the bustling evening, the supervisor could only offer a seat at the bar counter, as it was the only available option at the time. The guest insisted on a regular table immediately.

The Restaurant Manager intervened, explaining that all regular tables were fully booked but the guest could return at 9:00 PM or accept a high-top table for the moment. In response, the guest began to shout profanities (f+++) at the Manager, expressing frustration over losing $10,000 at the casino, mentioning a diabetic medical condition and a waiting time of over 30minutes in Korean BBQ restaurant. 

Despite the guest's outburst, the Manager calmly asked him to watch his language and find a solution. After venting his frustrations, the guest suddenly left, leaving the situation unresolved."
